Date,returns,Volume,Volume_lag_1,volatility_lag_10,SMA_10,SMA_20,RSI_14,Lag_1,Lag_2,Lag_3,UNRATE,CPI
2014-03-12,0.00030517087837123036,3270860000.0,3392400000.0,0.006091277287048792,0.0012299423437840296,0.0018648536252790504,50.71186512014249,-0.005082138985368356,-0.0004632463094992323,0.0005380892952486782,6.7,1.821445
2014-03-13,-0.011701095130556172,3670990000.0,3270860000.0,0.006085686740778681,0.001258289433864579,0.0013270064887541567,46.95859508526119,0.00030517087837123036,-0.005082138985368356,-0.0004632463094992323,6.7,1.821445
2014-03-14,-0.0028217776974703845,3285460000.0,3670990000.0,0.007148673591906977,-0.00040662837298066634,0.0007554148517310899,45.018902257718445,-0.011701095130556172,0.00030517087837123036,-0.005082138985368356,6.7,1.821445
2014-03-17,0.009613634629240364,2860490000.0,3285460000.0,0.007090306410303967,-0.0009670750219578306,0.0003238247127123672,45.44893371029874,-0.0028217776974703845,-0.011701095130556172,0.00030517087837123036,6.7,1.821445
2014-03-18,0.0072196189337276895,2930190000.0,2860490000.0,0.007411879501073804,0.0007321394755949284,0.0005640456079363865,55.276447305420454,0.009613634629240364,-0.0028217776974703845,-0.011701095130556172,6.7,1.821445
2014-03-19,-0.006131649335692324,3289210000.0,2930190000.0,0.0059512024369677945,-7.266874416557156e-05,0.0008671028593399798,53.43101577254113,0.0072196189337276895,0.009613634629240364,-0.0028217776974703845,6.7,1.821445
2014-03-20,0.006040504799839086,3327540000.0,3289210000.0,0.006251822809645865,-0.0006804985450916123,0.0008867446070621232,45.11129705339671,-0.006131649335692324,0.0072196189337276895,0.009613634629240364,6.7,1.821445
2014-03-21,-0.0029326714097337447,5270710000.0,3327540000.0,0.0065770364501411644,-0.00024828889221594207,0.0008871969339474484,51.32080925294639,0.006040504799839086,-0.006131649335692324,0.0072196189337276895,6.7,1.821445
2014-03-24,-0.004864709743258144,3409000000.0,5270710000.0,0.006622349172460375,-0.0005953649627141843,0.000836499541717467,51.819999129641346,-0.0029326714097337447,0.006040504799839086,-0.006131649335692324,6.7,1.821445
2014-03-25,0.004403939814465518,3200560000.0,3409000000.0,0.006757482589599297,-0.0010355113060900756,0.00028393838126490877,40.07515586330081,-0.004864709743258144,-0.0029326714097337447,0.006040504799839086,6.7,1.821445
2014-03-26,-0.007000319763734719,3480850000.0,3200560000.0,0.006792037841449885,-8.69034261066881e-05,0.0005715194588386708,52.33679440928308,0.004403939814465518,-0.004864709743258144,-0.0029326714097337447,6.7,1.821445
2014-03-27,-0.0019000838946738874,3733430000.0,3480850000.0,0.007129676525326655,-0.0008174524903172831,0.00022041847177364793,45.84839929713881,-0.007000319763734719,0.004403939814465518,-0.004864709743258144,6.7,1.821445
2014-03-28,0.0046402218845611465,2955520000.0,3733430000.0,0.006060830688526206,0.00016264863327094536,-0.00012198986985486049,48.88079497254335,-0.0019000838946738874,-0.007000319763734719,0.004403939814465518,6.7,1.821445
2014-03-31,0.007924102207026662,3274300000.0,2955520000.0,0.006111707668580333,0.0009088485914740985,-2.9113215241866052e-05,52.229303242460205,0.0046402218845611465,-0.0019000838946738874,-0.007000319763734719,6.7,1.821445
2014-04-01,0.0070393485966973035,3336190000.0,3274300000.0,0.005862610027229193,0.0007398953492527283,0.0007360174124238283,55.748447741658694,0.007924102207026662,0.0046402218845611465,-0.0019000838946738874,6.2,2.025724
2014-04-02,0.002853326841976367,3131660000.0,3336190000.0,0.005840707821720965,0.0007218683155496896,0.00032459978569205906,53.09971565867832,0.0070393485966973035,0.007924102207026662,0.0046402218845611465,6.2,2.025724
2014-04-03,-0.0011264502910314222,3055600000.0,3131660000.0,0.005338791397675817,0.0016203659333165587,0.0004699336941124732,57.21906224301273,0.002853326841976367,0.0070393485966973035,0.007924102207026662,6.2,2.025724
2014-04-04,-0.012537288005457836,3583750000.0,3055600000.0,0.005157465888664258,0.0009036704242295079,0.0003276907660067829,50.883848933058054,-0.0011264502910314222,0.002853326841976367,0.0070393485966973035,6.2,2.025724
2014-04-07,-0.010750112394172895,3801540000.0,3583750000.0,0.006634188122320952,-5.6791235342901206e-05,-0.0003260780990285428,38.327043702276605,-0.012537288005457836,-0.0011264502910314222,0.002853326841976367,6.2,2.025724
2014-04-08,0.0037505537703756975,3721450000.0,3801540000.0,0.0073324189503562245,-0.0006453315004343763,-0.000840421403262226,40.46946689173816,-0.010750112394172895,-0.012537288005457836,-0.0011264502910314222,6.2,2.025724
2014-04-09,0.010918212704340347,3308650000.0,3721450000.0,0.0072851849983547705,-0.0007106701048433583,-0.00039878676547502325,55.17805278109423,0.0037505537703756975,-0.010750112394172895,-0.012537288005457836,6.2,2.025724
2014-04-10,-0.020884795550912827,3758780000.0,3308650000.0,0.0077547772094902915,0.0010811831419641482,0.00013186532582343258,52.69726736276093,0.010918212704340347,0.0037505537703756975,-0.010750112394172895,6.2,2.025724
2014-04-11,-0.009486773662544357,3743460000.0,3758780000.0,0.010428611632558435,-0.0008172880236597457,-0.00032731969519440016,42.07406619031971,-0.020884795550912827,0.010918212704340347,0.0037505537703756975,6.2,2.025724
2014-04-14,0.008217286225508769,3111540000.0,3743460000.0,0.010563153105490497,-0.002229987578370296,-0.0006605694934480987,48.116752466602264,-0.009486773662544357,-0.020884795550912827,0.010918212704340347,6.2,2.025724
2014-04-15,0.006757307791485534,3736440000.0,3111540000.0,0.010594826969625567,-0.0022006691765220853,-0.0007303869136346785,51.45380371637787,0.008217286225508769,-0.009486773662544357,-0.020884795550912827,6.2,2.025724
2014-04-16,0.010488490558689278,3155080000.0,3736440000.0,0.010567837447521353,-0.0022288732570432622,-0.0007535024707467864,55.6752901130267,0.006757307791485534,0.008217286225508769,-0.009486773662544357,6.2,2.025724
2014-04-17,0.001363852909705754,3341430000.0,3155080000.0,0.011230839025410933,-0.0014653568853719712,7.75045239722938e-05,55.16891298961824,0.010488490558689278,0.006757307791485534,0.008217286225508769,6.2,2.025724
2014-04-21,0.003775123551313042,2642500000.0,3341430000.0,0.011266741204457356,-0.0012163265652982535,-0.00015632807053437281,48.661850782179265,0.001363852909705754,0.010488490558689278,0.006757307791485534,6.2,2.025724
2014-04-22,0.004092139025126507,3215440000.0,2642500000.0,0.010607104776051684,0.00041491459037883426,0.00017906167751796653,48.29329038750305,0.003775123551313042,0.001363852909705754,0.010488490558689278,6.2,2.025724
